"country","abbreviation","avg_height","calling_code","capital_city","continent","currency_name","religion","currency_code","domain_tld","elevation","north","south","west","east","government_type","independence_date","iso_numeric","landlocked","life_expectancy","national_symbol","national_dish","population_density","population","region_in_world","surface_area","yearly_average_temperature","median_age_2018","iso2","iso3","year","GDP","economy_population","gini","taxes","fertility","mortaliy_under5"
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2017,65334423537.5936,596336.0,34.5,25.0104538105792,1.39,2.8
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2016,64178453456.4681,582014.0,31.7,24.3329620795712,1.41,2.9
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2015,61370976137.0688,569604.0,32.9,24.1496914827481,1.47,2.9
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2014,58837192739.3142,556319.0,31.2,25.7201807480038,1.5,2.9
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2013,56413236518.3812,543360.0,32.0,25.9165828665906,1.55,2.9
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2012,54424368010.6887,530946.0,34.3,25.7635689259374,1.57,2.9
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2011,54616903567.9042,518347.0,32.1,24.6258732204128,1.52,3.0
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2010,53264394998.6001,506953.0,30.5,25.1303306412007,1.63,3.0
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2009,50793315934.8984,497783.0,31.2,25.1713080493763,1.59,3.1
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2008,53108088559.7831,488650.0,32.6,24.7124040624538,1.61,3.2
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2007,53796460668.8657,479993.0,31.1,24.6781108549531,1.61,3.3
Luxembourg,LU,178.0,352.0,Luxembourg [Luxemburg/L,Europe,Euro,Christianity,EUR,.lu,325.0,50.1849,49.4466,5.73456,6.52847,Constitutional Monarchy,1867.0,442.0,1.0,77.1,,"Judd mat Gaardebounen, Bouneschlupp",250.0938272,607950.0,Western Europe,2586.0,8.65,39.5,LU,LUX,2006,49648546045.1779,472637.0,30.9,24.1894473407458,1.65,3.5
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2018,13921976625.3068,484630.0,28.7,25.7674973462746,1.23,7.1
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2017,13236432054.2372,467999.0,29.2,25.5525588216747,1.26,7.1
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2016,12242418065.7844,455356.0,29.1,25.1145813638203,1.37,7.1
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2015,11761274055.5891,445053.0,29.4,24.3383575630218,1.37,7.0
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2014,10730293230.9693,434558.0,29.0,25.9932863312529,1.38,7.0
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2013,9969284127.5679,425967.0,28.8,25.7381548741012,1.36,6.9
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2012,9451945528.64474,420028.0,29.4,25.6916732523498,1.42,6.9
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2011,9078134520.83534,416268.0,29.1,25.8081278253627,1.45,6.8
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2010,9035932122.49768,414508.0,29.0,25.3101189711511,1.36,6.8
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2009,8561323235.70686,412477.0,30.2,26.0145108231299,1.42,6.8
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2008,8659511134.94235,409379.0,29.0,25.8058758972557,1.43,6.8
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2007,8340378285.12884,406724.0,29.2,62.50279444785,1.35,6.8
Malta,MT,,356.0,Valletta,Europe,Euro,Christianity,EUR,.mt,,36.0822,35.8062,14.1834,14.5765,Republic,1964.0,470.0,0.0,77.9,,"Pastizzi, Rabbit Stew (Fenkata)",1511.03125,484630.0,Southern Europe,316.0,19.2,42.3,MT,MLT,2006,7960297513.94763,405308.0,28.0,60.0276661628348,1.36,6.8
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2018,9545247410.92867,2708214.0,25.7,17.6916295246373,1.262,14.7
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2017,9151593647.17486,2755158.0,25.9,17.4426122320836,1.259,15.0
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2016,8741545794.83075,2802170.0,26.3,16.2457922654319,1.259,15.3
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2015,8372415480.26162,2834530.0,27.0,16.4012368212384,1.261,15.6
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2014,8400830055.05566,2856950.0,26.8,16.637494863151,1.265,15.9
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2013,8000819052.00779,2858692.0,28.5,15.4696359631486,1.27,16.2
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2012,7337248195.12826,2859458.0,29.2,15.5953463259033,1.273,16.5
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2011,7380775144.91523,2859833.0,30.6,15.2403271612774,1.276,16.8
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2010,6974960345.3712,2861487.0,32.1,15.160640793259,1.275,17.1
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2009,6512568011.12431,2864346.0,32.9,17.6853133213094,1.268,17.3
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2008,6928263862.95101,2867964.0,34.7,20.4459489526716,1.256,17.7
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2007,6426960903.2039,2873429.0,34.4,20.5665356541269,1.241,18.1
Moldova,MD,,373.0,Chisinau,Europe,Moldovan Leu,Christianity,MDL,.md,139.0,48.4902,45.4689,26.6189,30.1354,Republic,1991.0,498.0,1.0,64.5,,"Mămăligă, Sarmale, Răcituri",123.5198035,2706049.0,Eastern Europe,33851.0,9.45,37.7,MD,MDA,2006,6239767852.66749,2880095.0,35.4,19.5712115118202,1.227,18.7
Monaco,MC,,377.0,Monaco-Ville,Europe,,Christianity,EUR,.mc,,43.752,43.7247,7.40896,7.43994,Constitutional Monarchy,1861.0,492.0,0.0,78.8,,,19196.0,38682.0,Western Europe,1.5,13.55,55.4,MC,MCO,2018,7584047726.36882,38682.0,,,,3.2
Monaco,MC,,377.0,Monaco-Ville,Europe,,Christianity,EUR,.mc,,43.752,43.7247,7.40896,7.43994,Constitutional Monarchy,1861.0,492.0,0.0,78.8,,,19196.0,38682.0,Western Europe,1.5,13.55,55.4,MC,MCO,2017,7148018560.25454,38392.0,,,,3.3
Monaco,MC,,377.0,Monaco-Ville,Europe,,Christianity,EUR,.mc,,43.752,43.7247,7.40896,7.43994,Constitutional Monarchy,1861.0,492.0,0.0,78.8,,,19196.0,38682.0,Western Europe,1.5,13.55,55.4,MC,MCO,2016,7399605196.87127,38070.0,,,,3.4
Monaco,MC,,377.0,Monaco-Ville,Europe,,Christianity,EUR,.mc,,43.752,43.7247,7.40896,7.43994,Constitutional Monarchy,1861.0,492.0,0.0,78.8,,,19196.0,38682.0,Western Europe,1.5,13.55,55.4,MC,MCO,2015,7149376905.74042,37723.0,,,,3.5
Monaco,MC,,377.0,Monaco-Ville,Europe,,Christianity,EUR,.mc,,43.752,43.7247,7.40896,7.43994,Constitutional Monarchy,1861.0,492.0,0.0,78.8,,,19196.0,38682.0,Western Europe,1.5,13.55,55.4,MC,MCO,2014,6815421317.77807,37320.0,,,,3.6
